SalesID,Employee_ID,CustomerID,ProductID,Quantity,Product_Name,Product_Price,Employee_Name,Employee_Middle,Employee_Lastname,Customer_Name,Customer_Middle,Customer_LastName
1043970,16,2320,184,18r4,ML Road Rim,0,Sylvia,a,Panteley,Blake,C,Bryant
1043998,16,2320,184,1rr84,ML Road Rim,0,Sylvia,a,Panteley,Blake,C,Bryant
1044091,2,6400,231,231,"LL Road Frame - Red, 48",337.22,Reginald,l,Blotchet-Halls,Emmanuel,,Suri
1044207,1,11920,264,264,"Road-650 Red, 58",782.99,,,Bennet,Kristine,F,Alvarez
1044223,1,4080,281,281,"Mountain-100 Black, 42",3374.99,,,Bennet,Christy,,Goel
1044775,1,8320,481,481,"Road-350-W Yellow, 48",1700.99,,,Bennet,Isabelle,C,Barnes
1045163,1,15600,119,624,Lock Nut 16,88,,,Bennet,Pedro,,Romero
1045164,1,15600,119,624,Lock Nut 16,Eur 88,,,Bennet,Pedro,,Romero
1045600,13,16240,289,794,"Mountain-200 Black, 46",2294.99,Stearns,a,MacFeather,Richard,,White
1045730,1,12000,336,841,"ML Mountain Frame - Black, 44",348.76,,,Bennet,Kurt,,Yuan
1045845,1,7760,383,888,Fender Set - Mountain,21.98,,,Bennet,Haley,B,Phillips
1046447,16,2320,184,r184,ML Road Rim,0,Sylvia,a,Panteley,Blake,C,Bryant
1046457,16,2320,184,184rtr,ML Road Rim,0,Sylvia,a,Panteley,Blake,C,Bryant
1046644,1,11920,264,264,"Road-650 Red, 58",782.99$$,,,Bennet,Kristine,F,Alvarez
1046655,1,11920,264,264,"Road-650 Red, 58",782.99$$,Abraham,,Bennet,Kristine,F,Alvarez
1046656,1,11920,264,264,"Road-650 Red, 58",782.99$$,Abraham,,,Kristine,F,Alvarez
1047268,1,8320,481,481,"Road-350-W Yellow, 48",1700.99,Abraham,,,Isabelle,C,Barnes
1047665,1,15600,119,624,Lock Nut 16,88$$,Abraham,,,Pedro,,Romero
1047676,1,15600,119,624,Lock Nut 16,88,Abraham,,,Pedro,,Romero
1048187,19,8400,306,811,"Road-550-W Yellow, 48",1120.49,Null,Null,Null,Jack,,Carter
1048274,1,12000,336,841,"ML Mountain Frame - Black, 44",348.76,Abraham,,,Kurt,,Yuan
1048385,1,7760,383,888,Fender Set - Mountain,21.98,Abraham,,,Haley,B,Phillips
1048392,1,7760,383,888,Fender Set - Mountain,21.98 EUR,Abraham,,,Haley,B,Phillips
1048445,16,9680,399,904,Rear Derailleur,121.46,,a,Panteley,Jessica,A,Hughes
1048449,16,9680,399,904,Rear Derailleur,121.46,,a,,Jessica,A,Hughes
1048461,16,9680,399,904,Rear Derailleur,121.46,Sylvia,a,,Jessica,A,Hughes
